เลขที่ T/O,เลขที่ TR,หมายเลขอ้างอิง,PO Number,รหัสสินค้า,สินค้า,จำนวน,Sale Unit,จำนวน,Base Unit,คงเหลือ (Sale Unit),คงเหลือ (Base Unit),วันที่ต้องการให้ขน,เวลาต้องการให้ขน,วันที่ Completed,เวลา Completed,ความสำคัญ,Location Delivery Type,รหัสลูกค้า,ชื่อลูกค้า,รหัสสถานที่ขนต้นทางจริง,สถานที่ขนต้นทางจริง,รหัสสถานที่รับปลายทางจริง,สถานที่รับปลายทางจริง,TiHi,Pallet,Portion Pallet,สถานะ,เหตุผลที่ Rejected,สร้างโดย,วันที่สร้างเอกสาร,เวลาสร้างเอกสาร,Channel,Product List,วันที่ลูกค้าต้องการ,เวลาลูกค้าต้องการ,วันที่ Sale ยืนยัน,เวลา Sale ยืนยัน,หมายเหตุ Plan,ประเภทรถ,Batch,ทะเบียนรถ,พนักงานขับรถ,Engineering Change,PO_Type
TO2505030199,OS-OMSAP-2505030636,CV08-TG6805-0253,,ZS770109,เอส สตรอเบอร์รี่ 359 ซีซี Pack12x1,20,ลัง,0,ขวด,0,0,,,15/05/2025,14:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,90771,คลังชุมพร,4608G008,CV เมืองระนอง-G,13,18,6,DELIVERY_COMPLETED,,OMSAP,03/05/2025,13:25,CV,C,15/05/2025,15:00,03/05/2025,13:22:16,,,,,,,
TO2505030199,OS-OMSAP-2505030636,CV08-TG6805-0253,,319900232,แรงเยอร์ 150 ซีซี,5,กล่อง,0,ขวด,0,0,,,15/05/2025,14:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,90771,คลังชุมพร,4608G008,CV เมืองระนอง-G,80,3,10,DELIVERY_COMPLETED,,OMSAP,03/05/2025,13:25,CV,C,15/05/2025,15:00,03/05/2025,13:22:16,,,,,,,
TO2505030199,OS-OMSAP-2505030636,CV08-TG6805-0253,,ZS770113,เอส เพลย์ เกรปเบอร์รี่ 359 ซีซี Pack12x1,5,ลัง,0,ขวด,0,0,,,15/05/2025,14:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,90771,คลังชุมพร,4608G008,CV เมืองระนอง-G,150,0,60,DELIVERY_COMPLETED,,OMSAP,03/05/2025,13:25,CV,C,15/05/2025,15:00,03/05/2025,13:22:16,,,,,,,
TO2505030200,OS-OMSAP-2505030641,CV08-TG6805-0254,,ZS719402,น้ำคริสตัล 350 ซีซี.,50,ลัง,0,ขวด,0,0,,,15/05/2025,11:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G013,CV เมืองพังงา-G,17,35,5,DELIVERY_COMPLETED,,OMSAP,03/05/2025,13:30,CV,C,15/05/2025,12:00,03/05/2025,13:27:07,,,,,,,
TO2505030200,OS-OMSAP-2505030641,CV08-TG6805-0254,,ZS770106,เอส โคล่า 359 cc Pack12x1,20,ลัง,0,ขวด,0,0,,,15/05/2025,11:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G013,CV เมืองพังงา-G,150,1,90,DELIVERY_COMPLETED,,OMSAP,03/05/2025,13:30,CV,C,15/05/2025,12:00,03/05/2025,13:27:07,,,,,,,
TO2505030200,OS-OMSAP-2505030641,CV08-TG6805-0254,,ZS709402,น้ำดื่มคริสตัล 1.5Ltr 6NR,50,ลัง,0,ขวด,0,0,,,15/05/2025,11:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G013,CV เมืองพังงา-G,17,17,11,DELIVERY_COMPLETED,,OMSAP,03/05/2025,13:30,CV,C,15/05/2025,12:00,03/05/2025,13:27:07,,,,,,,
TO2505030200,OS-OMSAP-2505030641,CV08-TG6805-0254,,ZS725402,น้ำดื่มคริสตัล 600cc 12NR,150,ลัง,0,ขวด,0,0,,,15/05/2025,11:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G013,CV เมืองพังงา-G,10,180,0,DELIVERY_COMPLETED,,OMSAP,03/05/2025,13:30,CV,C,15/05/2025,12:00,03/05/2025,13:27:07,,,,,,,
TO2505030200,OS-OMSAP-2505030641,CV08-TG6805-0254,,319900232,แรงเยอร์ 150 ซีซี,10,กล่อง,0,ขวด,0,0,,,15/05/2025,11:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G013,CV เมืองพังงา-G,80,6,20,DELIVERY_COMPLETED,,OMSAP,03/05/2025,13:30,CV,C,15/05/2025,12:00,03/05/2025,13:27:07,,,,,,,
TO2505030231,OS-OMSAP-2505030693,CV08-TG6805-0268,,ZS770108,เอส ครีมโซดา 359 ซีซี Pack12x1,5,ลัง,0,ขวด,0,0,,,14/05/2025,11:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G002,CV สุราษฎร์ธานี-G,13,4,8,DELIVERY_COMPLETED,,OMSAP,03/05/2025,13:50,CV,C,14/05/2025,10:00,03/05/2025,13:45:28,,,,,,,
TO2505030231,OS-OMSAP-2505030693,CV08-TG6805-0268,,ZS770106,เอส โคล่า 359 cc Pack12x1,20,ลัง,0,ขวด,0,0,,,14/05/2025,11:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G002,CV สุราษฎร์ธานี-G,150,1,90,DELIVERY_COMPLETED,,OMSAP,03/05/2025,13:50,CV,C,14/05/2025,10:00,03/05/2025,13:45:28,,,,,,,
TO2505030231,OS-OMSAP-2505030693,CV08-TG6805-0268,,ZS709402,น้ำดื่มคริสตัล 1.5Ltr 6NR,25,ลัง,0,ขวด,0,0,,,14/05/2025,11:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G002,CV สุราษฎร์ธานี-G,17,8,14,DELIVERY_COMPLETED,,OMSAP,03/05/2025,13:50,CV,C,14/05/2025,10:00,03/05/2025,13:45:28,,,,,,,
TO2505030231,OS-OMSAP-2505030693,CV08-TG6805-0268,,ZS706113,เอส Play เกรปเบอร์รี 1 ลิตร,3,ลัง,0,ขวด,0,0,,,14/05/2025,11:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G002,CV สุราษฎร์ธานี-G,6,6,0,DELIVERY_COMPLETED,,OMSAP,03/05/2025,13:50,CV,C,14/05/2025,10:00,03/05/2025,13:45:28,,,,,,,
TO2505030231,OS-OMSAP-2505030693,CV08-TG6805-0268,,ZS725402,น้ำดื่มคริสตัล 600cc 12NR,200,ลัง,0,ขวด,0,0,,,14/05/2025,11:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G002,CV สุราษฎร์ธานี-G,10,240,0,DELIVERY_COMPLETED,,OMSAP,03/05/2025,13:50,CV,C,14/05/2025,10:00,03/05/2025,13:45:28,,,,,,,
TO2505030231,OS-OMSAP-2505030693,CV08-TG6805-0268,,ZS770109,เอส สตรอเบอร์รี่ 359 ซีซี Pack12x1,10,ลัง,0,ขวด,0,0,,,14/05/2025,11:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G002,CV สุราษฎร์ธานี-G,13,9,3,DELIVERY_COMPLETED,,OMSAP,03/05/2025,13:50,CV,C,14/05/2025,10:00,03/05/2025,13:45:28,,,,,,,
TO2505030231,OS-OMSAP-2505030693,CV08-TG6805-0268,,ZS770113,เอส เพลย์ เกรปเบอร์รี่ 359 ซีซี Pack12x1,10,ลัง,0,ขวด,0,0,,,14/05/2025,11:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G002,CV สุราษฎร์ธานี-G,150,0,120,DELIVERY_COMPLETED,,OMSAP,03/05/2025,13:50,CV,C,14/05/2025,10:00,03/05/2025,13:45:28,,,,,,,
TO2505030232,OS-OMSAP-2505030694,CV08-TG6805-0269,,ZS770108,เอส ครีมโซดา 359 ซีซี Pack12x1,20,ลัง,0,ขวด,0,0,,,15/05/2025,13:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7587,ศูนย์กระจายสินค้าภูมิภาค หาดใหญ่,4608G022,CV นาทวี-G,13,18,6,DELIVERY_COMPLETED,,OMSAP,03/05/2025,13:50,CV,C,15/05/2025,10:00,03/05/2025,13:45:34,,,,,,,
TO2505030232,OS-OMSAP-2505030694,CV08-TG6805-0269,,ZS770106,เอส โคล่า 359 cc Pack12x1,30,ลัง,0,ขวด,0,0,,,15/05/2025,13:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7587,ศูนย์กระจายสินค้าภูมิภาค หาดใหญ่,4608G022,CV นาทวี-G,150,2,60,DELIVERY_COMPLETED,,OMSAP,03/05/2025,13:50,CV,C,15/05/2025,10:00,03/05/2025,13:45:34,,,,,,,
TO2505030232,OS-OMSAP-2505030694,CV08-TG6805-0269,,ZS709402,น้ำดื่มคริสตัล 1.5Ltr 6NR,60,ลัง,0,ขวด,0,0,,,15/05/2025,13:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7587,ศูนย์กระจายสินค้าภูมิภาค หาดใหญ่,4608G022,CV นาทวี-G,17,21,3,DELIVERY_COMPLETED,,OMSAP,03/05/2025,13:50,CV,C,15/05/2025,10:00,03/05/2025,13:45:34,,,,,,,
TO2505030232,OS-OMSAP-2505030694,CV08-TG6805-0269,,ZS725402,น้ำดื่มคริสตัล 600cc 12NR,100,ลัง,0,ขวด,0,0,,,15/05/2025,13:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7587,ศูนย์กระจายสินค้าภูมิภาค หาดใหญ่,4608G022,CV นาทวี-G,10,120,0,DELIVERY_COMPLETED,,OMSAP,03/05/2025,13:50,CV,C,15/05/2025,10:00,03/05/2025,13:45:34,,,,,,,
TO2505030232,OS-OMSAP-2505030694,CV08-TG6805-0269,,ZS770113,เอส เพลย์ เกรปเบอร์รี่ 359 ซีซี Pack12x1,20,ลัง,0,ขวด,0,0,,,15/05/2025,13:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7587,ศูนย์กระจายสินค้าภูมิภาค หาดใหญ่,4608G022,CV นาทวี-G,150,1,90,DELIVERY_COMPLETED,,OMSAP,03/05/2025,13:50,CV,C,15/05/2025,10:00,03/05/2025,13:45:34,,,,,,,
TO2505030234,OS-OMSAP-2505030705,CV08-TG6805-0266,,ZS770109,เอส สตรอเบอร์รี่ 359 ซีซี Pack12x1,50,ลัง,0,ขวด,0,0,,,13/05/2025,14:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G012,CV สิชล-G,13,46,2,DELIVERY_COMPLETED,,OMSAP,03/05/2025,13:50,CV,C,13/05/2025,10:00,03/05/2025,13:45:16,,,,,,,
TO2505030250,OS-OMSAP-2505030719,CV08-TG6805-0272,,ZS770108,เอส ครีมโซดา 359 ซีซี Pack12x1,20,ลัง,0,ขวด,0,0,,,13/05/2025,14:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G012,CV สิชล-G,13,18,6,DELIVERY_COMPLETED,,OMSAP,03/05/2025,13:55,CV,C,13/05/2025,15:00,03/05/2025,13:50:53,,,,,,,
TO2505030501,OS-OMSAP-2505030640,CV08-TG6805-0255,,ZS725402,น้ำดื่มคริสตัล 600cc 12NR,150,ลัง,0,ขวด,0,0,,,15/05/2025,13:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G005,CV เมืองกระบี่-G,10,180,0,DELIVERY_COMPLETED,,OMSAP,03/05/2025,15:39,CV,C,15/05/2025,15:00,03/05/2025,13:28:46,,,,,,,
TO2505030501,OS-OMSAP-2505030640,CV08-TG6805-0255,,ZS770109,เอส สตรอเบอร์รี่ 359 ซีซี Pack12x1,10,ลัง,0,ขวด,0,0,,,15/05/2025,13:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G005,CV เมืองกระบี่-G,13,9,3,DELIVERY_COMPLETED,,OMSAP,03/05/2025,15:39,CV,C,15/05/2025,15:00,03/05/2025,13:28:46,,,,,,,
TO2505030501,OS-OMSAP-2505030640,CV08-TG6805-0255,,319900232,แรงเยอร์ 150 ซีซี,50,กล่อง,0,ขวด,0,0,,,15/05/2025,13:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G005,CV เมืองกระบี่-G,80,31,20,DELIVERY_COMPLETED,,OMSAP,03/05/2025,15:39,CV,C,15/05/2025,15:00,03/05/2025,13:28:46,,,,,,,
TO2505030501,OS-OMSAP-2505030640,CV08-TG6805-0255,,ZS770113,เอส เพลย์ เกรปเบอร์รี่ 359 ซีซี Pack12x1,20,ลัง,0,ขวด,0,0,,,15/05/2025,13:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G005,CV เมืองกระบี่-G,150,1,90,DELIVERY_COMPLETED,,OMSAP,03/05/2025,15:39,CV,C,15/05/2025,15:00,03/05/2025,13:28:46,,,,,,,
TO2505060011,OS-OMSAP-2505030632,CV08-TG6805-0250,,ZS709402,น้ำดื่มคริสตัล 1.5Ltr 6NR,30,ลัง,0,ขวด,0,0,,,15/05/2025,13:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,90771,คลังชุมพร,4608G006,CV เมืองชุมพร-G,17,10,10,DELIVERY_COMPLETED,,OMSAP,06/05/2025,08:59,CV,C,15/05/2025,12:00,03/05/2025,13:17:02,,,,,,,
TO2505060011,OS-OMSAP-2505030632,CV08-TG6805-0250,,ZS725402,น้ำดื่มคริสตัล 600cc 12NR,100,ลัง,0,ขวด,0,0,,,15/05/2025,13:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,90771,คลังชุมพร,4608G006,CV เมืองชุมพร-G,10,120,0,DELIVERY_COMPLETED,,OMSAP,06/05/2025,08:59,CV,C,15/05/2025,12:00,03/05/2025,13:17:02,,,,,,,
TO2505060011,OS-OMSAP-2505030632,CV08-TG6805-0250,,319900232,แรงเยอร์ 150 ซีซี,5,กล่อง,0,ขวด,0,0,,,15/05/2025,13:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,90771,คลังชุมพร,4608G006,CV เมืองชุมพร-G,80,3,10,DELIVERY_COMPLETED,,OMSAP,06/05/2025,08:59,CV,C,15/05/2025,12:00,03/05/2025,13:17:02,,,,,,,
TO2505060031,OS-OMSAP-2505060334,CV08-TG6805-0275,,ZS719402,น้ำคริสตัล 350 ซีซี.,50,ลัง,0,ขวด,0,0,,,13/05/2025,16:00,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G013,CV เมืองพังงา-G,17,35,5,DELIVERY_COMPLETED,,OMSAP,06/05/2025,10:00,CV,C,13/05/2025,12:00,06/05/2025,09:53:09,,,,,,,
TO2505060031,OS-OMSAP-2505060334,CV08-TG6805-0275,,ZS770108,เอส ครีมโซดา 359 ซีซี Pack12x1,20,ลัง,0,ขวด,0,0,,,13/05/2025,16:00,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G013,CV เมืองพังงา-G,13,18,6,DELIVERY_COMPLETED,,OMSAP,06/05/2025,10:00,CV,C,13/05/2025,12:00,06/05/2025,09:53:09,,,,,,,
TO2505060031,OS-OMSAP-2505060334,CV08-TG6805-0275,,ZS726118,เอส เพลย์ กามิกาเซ่ 360 ซีซี Pack12*1,15,ลัง,0,ขวด,0,0,,,13/05/2025,16:00,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G013,CV เมืองพังงา-G,10,18,0,DELIVERY_COMPLETED,,OMSAP,06/05/2025,10:00,CV,C,13/05/2025,12:00,06/05/2025,09:53:09,,,,,,,
TO2505060031,OS-OMSAP-2505060334,CV08-TG6805-0275,,ZS706118,เอส เพลย์ กามิกาเซ่ 1 ลิตร,1,ลัง,0,ขวด,0,0,,,13/05/2025,16:00,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G013,CV เมืองพังงา-G,6,2,0,DELIVERY_COMPLETED,,OMSAP,06/05/2025,10:00,CV,C,13/05/2025,12:00,06/05/2025,09:53:09,,,,,,,
TO2505060031,OS-OMSAP-2505060334,CV08-TG6805-0275,,ZS726107,เอส ส้ม 360 ซีซี Pack12*1,20,ลัง,0,ขวด,0,0,,,13/05/2025,16:00,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G013,CV เมืองพังงา-G,10,24,0,DELIVERY_COMPLETED,,OMSAP,06/05/2025,10:00,CV,C,13/05/2025,12:00,06/05/2025,09:53:09,,,,,,,
TO2505060031,OS-OMSAP-2505060334,CV08-TG6805-0275,,ZS770106,เอส โคล่า 359 cc Pack12x1,30,ลัง,0,ขวด,0,0,,,13/05/2025,16:00,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G013,CV เมืองพังงา-G,150,2,60,DELIVERY_COMPLETED,,OMSAP,06/05/2025,10:00,CV,C,13/05/2025,12:00,06/05/2025,09:53:09,,,,,,,
TO2505060031,OS-OMSAP-2505060334,CV08-TG6805-0275,,ZS709402,น้ำดื่มคริสตัล 1.5Ltr 6NR,50,ลัง,0,ขวด,0,0,,,13/05/2025,16:00,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G013,CV เมืองพังงา-G,17,17,11,DELIVERY_COMPLETED,,OMSAP,06/05/2025,10:00,CV,C,13/05/2025,12:00,06/05/2025,09:53:09,,,,,,,
TO2505060031,OS-OMSAP-2505060334,CV08-TG6805-0275,,ZS706113,เอส Play เกรปเบอร์รี 1 ลิตร,1,ลัง,0,ขวด,0,0,,,13/05/2025,16:00,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G013,CV เมืองพังงา-G,6,2,0,DELIVERY_COMPLETED,,OMSAP,06/05/2025,10:00,CV,C,13/05/2025,12:00,06/05/2025,09:53:09,,,,,,,
TO2505060031,OS-OMSAP-2505060334,CV08-TG6805-0275,,ZS706108,เอส ครีมโซดา 1Ltr 12NR,1,ลัง,0,ขวด,0,0,,,13/05/2025,16:00,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G013,CV เมืองพังงา-G,6,2,0,DELIVERY_COMPLETED,,OMSAP,06/05/2025,10:00,CV,C,13/05/2025,12:00,06/05/2025,09:53:09,,,,,,,
TO2505060031,OS-OMSAP-2505060334,CV08-TG6805-0275,,ZS725402,น้ำดื่มคริสตัล 600cc 12NR,200,ลัง,0,ขวด,0,0,,,13/05/2025,16:00,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,4608G013,CV เมืองพังงา-G,10,240,0,DELIVERY_COMPLETED,,OMSAP,06/05/2025,10:00,CV,C,13/05/2025,12:00,06/05/2025,09:53:09,,,,,,,
